table,row_locator,ownership,action,confidence,validation_status,evidence
role_permissions,"{""id"": 10512}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10513}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10514}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10515}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10516}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10517}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10518}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10519}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 1051}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10520}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10521}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10522}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10523}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10524}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10525}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10526}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10527}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10528}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10529}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 1052}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10530}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10531}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10532}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10533}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10534}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10535}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10536}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10537}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10538}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10539}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 1053}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10540}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10541}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10542}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10543}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10544}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10545}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10546}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10547}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10548}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10549}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 1054}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10550}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10551}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10552}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10553}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10554}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10555}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10556}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10557}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10558}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10559}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 1055}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10560}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10561}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10562}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10563}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10564}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10565}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10566}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10567}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10568}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10569}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 1056}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10570}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10571}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10572}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10573}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10574}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10575}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10576}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10577}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10578}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10579}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 1057}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10580}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10581}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10582}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10583}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10584}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10585}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10586}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10587}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10588}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10589}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 1058}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10590}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10591}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10592}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10593}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10594}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10595}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10596}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10597}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10598}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10599}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 1059}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10600}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10601}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10602}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10603}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10604}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10605}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10606}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10607}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10608}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10609}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 1060}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10610}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10611}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10612}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10613}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10614}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10615}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10616}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10617}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10618}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10619}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 1061}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10620}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10621}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10622}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10623}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10624}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10625}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10626}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10627}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10628}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10629}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 1062}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10630}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10631}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10632}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10633}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10634}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10635}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10636}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10637}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10638}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10639}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 1063}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10640}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10641}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10642}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10643}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10644}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 10645}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
